geometry,source_class,kind,arm,temporal_mode,entirely_in_old_band,n_columns,column_max_abs,exactly_zero_block,sigma_max,sigma_min,operational_rank,exact_nullity
a050_i050,L224,localized,SPATIAL_ONLY,5,False,28,92.90681989880683,False,4422.545524970367,21.161578975908125,28,0
a050_i050,L224,localized,SPATIAL_ONLY,6,False,28,90.91693967452635,False,3979.355179207463,30.56257265112305,28,0
a050_i050,L224,localized,SPATIAL_ONLY,7,False,28,104.5582595699694,False,4234.0884012221295,7.74698554402973,28,0
a050_i050,L448,localized,DIRECT_PHYSICAL,0,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,DIRECT_PHYSICAL,1,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,DIRECT_PHYSICAL,2,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,DIRECT_PHYSICAL,3,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,DIRECT_PHYSICAL,4,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,DIRECT_PHYSICAL,5,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,DIRECT_PHYSICAL,6,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,DIRECT_PHYSICAL,7,False,28,85.57885441531151,False,913.0412914754069,4.885283034788321e-07,11,0
a050_i050,L448,localized,DIRECT_PHYSICAL,8,False,28,99.58634433797049,False,2759.453063615449,0.0001934214992770756,17,0
a050_i050,L448,localized,DIRECT_PHYSICAL,9,False,28,101.2262720158612,False,3504.1991371879194,0.3871362310034894,26,0
a050_i050,L448,localized,DIRECT_PHYSICAL,10,False,28,92.0551148310673,False,3255.1037148131886,4.25297003831882,28,0
a050_i050,L448,localized,DIRECT_PHYSICAL,11,False,28,82.39331338324178,False,2912.2597107237293,9.39100659569502,28,0
a050_i050,L448,localized,DIRECT_PHYSICAL,12,False,28,88.62475648311091,False,2904.200729010922,2.454627390721241,28,0
a050_i050,L448,localized,DIRECT_PHYSICAL,13,False,28,102.30359427330818,False,3462.937740004091,0.014321335574325344,23,0
a050_i050,L448,localized,DIRECT_PHYSICAL,14,False,28,103.54767224048011,False,3110.2276904059922,0.00015566152732391476,17,0
a050_i050,L448,localized,DIRECT_PHYSICAL,15,False,28,105.22941797306115,False,1709.3839953851698,1.7232548550898875e-06,12,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,0,True,28,0.22854887511247504,False,0.45709775022495014,0.0,0,27
a050_i050,L448,localized,RESOLVED_PHYSICAL,1,True,28,2.3810022441076564,False,7.169844915784429,1.628489989095042e-22,6,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,2,True,28,2.717580918780357,False,17.910827475346107,4.0403738431091765e-05,8,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,3,True,28,13.32054466638528,False,57.8856974765968,0.002098720379031047,14,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,4,True,28,15.3541848233776,False,221.89965431276167,0.02002342362661231,17,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,5,True,28,15.467358277393362,False,331.43397539363514,0.15653728830977628,22,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,6,True,28,13.804091599760284,False,373.2024478943033,0.9463537311390829,27,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,7,False,28,85.57885441531151,False,966.3996885031114,3.350202758246788,28,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,8,False,28,99.58634433797049,False,2771.820687861293,3.3202959512738484,28,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,9,False,28,101.2262720158612,False,3508.006688928956,1.9474376969192364,28,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,10,False,28,92.0551148310673,False,3255.484291950792,6.515557317589634,28,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,11,False,28,82.39331338324178,False,2912.261045257058,9.967781249396046,28,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,12,False,28,88.62475648311091,False,2904.200729010922,2.454627390721241,28,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,13,False,28,102.30359427330818,False,3462.937740004091,0.014321335574325344,23,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,14,False,28,103.54767224048011,False,3110.2276904059922,0.00015566152732391476,17,0
a050_i050,L448,localized,RESOLVED_PHYSICAL,15,False,28,105.22941797306115,False,1709.3839953851698,1.7232548550898875e-06,12,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,0,True,28,0.005723419789153687,False,0.011446839578307375,0.0,0,27
a050_i050,L448,localized,UNRESOLVED_IMAGE,1,True,28,0.05962608809708056,False,0.1803523670980943,1.424250552590175e-24,0,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,2,True,28,0.3408630204160566,False,0.77625325685315,1.2086551008071732e-06,0,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,3,True,28,5.230699644655415,False,13.359993586747073,7.009816443550573e-05,7,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,4,True,28,6.129388156527449,False,37.50202842701717,0.0008736128547528478,11,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,5,True,28,6.689199161252428,False,53.81475249165687,0.008445245863272978,14,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,6,True,28,4.556276653753368,False,58.271834396757725,0.049703293052508694,15,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,7,False,28,84.59366051801621,False,906.8845984920043,0.3346073699823596,21,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,8,False,28,98.45496867046218,False,2733.0544095184764,0.5886165617501612,26,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,9,False,28,100.53176463882554,False,3468.5359648906256,0.8267954941990032,27,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,10,False,28,91.19699001472897,False,3220.0650186812204,4.637793534026022,28,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,11,False,28,81.64799195596349,False,2881.013667721291,9.305617879757603,28,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,12,False,28,87.7707879338271,False,2871.7106064830423,2.428177214022706,28,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,13,False,28,101.21882469398072,False,3424.548184148132,0.014178047906225148,23,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,14,False,28,103.11233797705596,False,3076.307512939114,0.00015384632432539493,17,0
a050_i050,L448,localized,UNRESOLVED_IMAGE,15,False,28,104.11362461039047,False,1690.7869487721891,1.7045725215334109e-06,12,0
a050_i050,L448,localized,TOTAL_FLUX,0,True,28,0.00015124999702796963,False,0.00030249999405593925,0.0,0,7
a050_i050,L448,localized,TOTAL_FLUX,1,True,28,0.0062762386591628545,False,0.007943838910651351,0.0,0,4
a050_i050,L448,localized,TOTAL_FLUX,2,True,28,0.05158509866076376,False,0.06941514758745572,4.075572524991923e-20,0,0
a050_i050,L448,localized,TOTAL_FLUX,3,True,28,0.9342796324634987,False,1.0962238696975672,7.065170907554711e-05,1,0
a050_i050,L448,localized,TOTAL_FLUX,4,True,28,3.5806697719001632,False,6.83040931517239,0.002317948520674616,1,0
a050_i050,L448,localized,TOTAL_FLUX,5,True,28,3.981895319045159,False,12.090303305367414,0.00777554690133596,2,0
a050_i050,L448,localized,TOTAL_FLUX,6,True,28,4.238288920026971,False,16.357435377653164,0.014654919236665957,2,0
a050_i050,L448,localized,TOTAL_FLUX,7,False,28,139.0261884289151,False,259.16564777049894,0.030305397164080202,4,0
a050_i050,L448,localized,TOTAL_FLUX,8,False,28,371.7379877837246,False,1115.4648747012234,0.10811487591982556,5,0
a050_i050,L448,localized,TOTAL_FLUX,9,False,28,371.09505834791696,False,1485.3509421765505,0.5268681688249603,7,0
a050_i050,L448,localized,TOTAL_FLUX,10,False,28,372.6195659274536,False,1358.93995889332,1.4063314677675833,8,0
a050_i050,L448,localized,TOTAL_FLUX,11,False,28,282.19577394826257,False,1024.2029350080245,0.7946448249517573,7,0
a050_i050,L448,localized,TOTAL_FLUX,12,False,28,335.6971736249782,False,1103.297228798422,0.42264215208295713,7,0
a050_i050,L448,localized,TOTAL_FLUX,13,False,28,383.13091316469104,False,1420.3143792052924,0.2314973191833799,5,0
a050_i050,L448,localized,TOTAL_FLUX,14,False,28,376.5194269476169,False,1253.5805537555368,0.023977717359627327,4,0
a050_i050,L448,localized,TOTAL_FLUX,15,False,28,280.089366526454,False,559.7281886779883,7.798555154622469e-19,2,0
a050_i050,L448,localized,DELAY_ONLY,0,True,28,0.08693818474351744,False,0.2555417426538702,0.0,0,27
a050_i050,L448,localized,DELAY_ONLY,1,True,28,0.9057144248515373,False,4.027541625167858,1.1169306339223193e-18,3,0
a050_i050,L448,localized,DELAY_ONLY,2,True,28,2.208716248454102,False,12.52925367273977,0.005925608591193435,14,0
a050_i050,L448,localized,DELAY_ONLY,3,True,28,10.780110590656042,False,46.4442533976505,0.16649079820552698,22,0
a050_i050,L448,localized,DELAY_ONLY,4,True,28,13.871846525786726,False,118.177895384801,0.6036762735446882,27,0
a050_i050,L448,localized,DELAY_ONLY,5,True,28,13.316557453265363,False,176.79887756139826,3.153847424363528,28,0
a050_i050,L448,localized,DELAY_ONLY,6,True,28,13.660202096870337,False,226.66285834582564,5.202216792436397,28,0
a050_i050,L448,localized,DELAY_ONLY,7,False,28,85.57885441531151,False,940.1593122957472,9.215729306279137,28,0
a050_i050,L448,localized,DELAY_ONLY,8,False,28,99.58634433797049,False,2772.0157281449565,12.564747875910076,28,0
a050_i050,L448,localized,DELAY_ONLY,9,False,28,101.2262720158612,False,3511.3442153347683,12.105650694425572,28,0
a050_i050,L448,localized,DELAY_ONLY,10,False,28,92.0551148310673,False,3257.1437265247973,9.50240789007067,28,0
a050_i050,L448,localized,DELAY_ONLY,11,False,28,82.39331338324178,False,2912.2731771391636,9.403290128723054,28,0
a050_i050,L448,localized,DELAY_ONLY,12,False,28,88.62475648311091,False,2904.200729010922,2.454627390721241,28,0
a050_i050,L448,localized,DELAY_ONLY,13,False,28,102.30359427330818,False,3462.937740004091,0.014321335574325344,23,0
a050_i050,L448,localized,DELAY_ONLY,14,False,28,103.54767224048011,False,3110.2276904059922,0.00015566152732391476,17,0
a050_i050,L448,localized,DELAY_ONLY,15,False,28,105.22941797306115,False,1709.3839953851698,1.7232548550898875e-06,12,0
a050_i050,L448,localized,SPATIAL_ONLY,0,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,SPATIAL_ONLY,1,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,SPATIAL_ONLY,2,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,SPATIAL_ONLY,3,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,SPATIAL_ONLY,4,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,SPATIAL_ONLY,5,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,SPATIAL_ONLY,6,True,28,0.0,True,0.0,0.0,0,28
a050_i050,L448,localized,SPATIAL_ONLY,7,False,28,85.57885441531151,False,914.2940276972215,0.8238456759261903,27,0
a050_i050,L448,localized,SPATIAL_ONLY,8,False,28,99.58634433797049,False,2764.567742801967,2.7244486826079606,28,0
a050_i050,L448,localized,SPATIAL_ONLY,9,False,28,101.2262720158612,False,3513.047937253384,7.824747656889695,28,0
a050_i050,L448,localized,SPATIAL_ONLY,10,False,28,92.0551148310673,False,3261.230416840833,12.107560086006373,28,0
a050_i050,L448,localized,SPATIAL_ONLY,11,False,28,82.39331338324178,False,2914.4329474085293,18.41555395566723,28,0
a050_i050,L448,localized,SPATIAL_ONLY,12,False,28,88.62475648311091,False,2906.0681545773546,16.164172822542497,28,0
a050_i050,L448,localized,SPATIAL_ONLY,13,False,28,102.30359427330818,False,3464.4249385463954,7.47446162406172,28,0
a050_i050,L448,localized,SPATIAL_ONLY,14,False,28,103.54767224048011,False,3111.1281107151362,4.849673581474566,28,0
a050_i050,L448,localized,SPATIAL_ONLY,15,False,28,105.22941797306115,False,1709.6300910399336,1.9595263221536008,28,0
a050_i050,L1056,localized,DIRECT_PHYSICAL,0,True,66,0.0,True,0.0,0.0,0,66
a050_i050,L1056,localized,DIRECT_PHYSICAL,1,True,66,0.0,True,0.0,0.0,0,66
a050_i050,L1056,localized,DIRECT_PHYSICAL,2,True,66,0.0,True,0.0,0.0,0,66
a050_i050,L1056,localized,DIRECT_PHYSICAL,3,True,66,0.0,True,0.0,0.0,0,66
a050_i050,L1056,localized,DIRECT_PHYSICAL,4,True,66,0.0,True,0.0,0.0,0,66
a050_i050,L1056,localized,DIRECT_PHYSICAL,5,True,66,0.0,True,0.0,0.0,0,66
a050_i050,L1056,localized,DIRECT_PHYSICAL,6,True,66,0.0,True,0.0,0.0,0,66
a050_i050,L1056,localized,DIRECT_PHYSICAL,7,False,66,60.63811737441047,False,842.9127498278107,0.0,15,7
a050_i050,L1056,localized,DIRECT_PHYSICAL,8,False,66,86.05325210790164,False,2658.9572552807062,1.2652496073922026e-15,26,0
a050_i050,L1056,localized,DIRECT_PHYSICAL,9,False,66,92.45138587628473,False,3459.0645721034516,0.004621390051728687,53,0
a050_i050,L1056,localized,DIRECT_PHYSICAL,10,False,66,97.7646565584037,False,3392.994955128724,0.14954568886975408,63,0
a050_i050,L1056,localized,DIRECT_PHYSICAL,11,False,66,108.05416048940697,False,3168.5868270081737,0.7176891046138252,65,0
a050_i050,L1056,localized,DIRECT_PHYSICAL,12,False,66,100.37090412204417,False,3014.8665945288312,0.1705604846147695,60,0
a050_i050,L1056,localized,DIRECT_PHYSICAL,13,False,66,91.22915706761023,False,3269.737932824525,5.1714301497135824e-15,40,0
a050_i050,L1056,localized,DIRECT_PHYSICAL,14,False,66,80.61879371680745,False,2839.58367061776,0.0,26,11
a050_i050,L1056,localized,DIRECT_PHYSICAL,15,False,66,74.46723064069423,False,1503.7561300042655,0.0,18,22
a050_i050,L1056,localized,RESOLVED_PHYSICAL,0,True,66,0.22854887511247504,False,0.5598281253126411,0.0,0,65
a050_i050,L1056,localized,RESOLVED_PHYSICAL,1,True,66,2.381002244107657,False,8.58947694926417,0.0,7,22
a050_i050,L1056,localized,RESOLVED_PHYSICAL,2,True,66,2.5994613982014854,False,16.47850137758087,0.0,18,22
a050_i050,L1056,localized,RESOLVED_PHYSICAL,3,True,66,12.74307829250297,False,55.47764504523813,0.0,24,22
a050_i050,L1056,localized,RESOLVED_PHYSICAL,4,True,66,14.737287478044134,False,207.9491568997805,4.740293881420498e-17,33,0
a050_i050,L1056,localized,RESOLVED_PHYSICAL,5,True,66,15.059533541233412,False,283.5766375038373,1.5901560866818626e-07,45,0
a050_i050,L1056,localized,RESOLVED_PHYSICAL,6,True,66,11.655541955850593,False,321.01525841858256,0.06846192104750255,60,0
a050_i050,L1056,localized,RESOLVED_PHYSICAL,7,False,66,60.63811737441047,False,880.1524126714851,0.741899318825947,65,0
a050_i050,L1056,localized,RESOLVED_PHYSICAL,8,False,66,86.05325210790164,False,2668.158518061783,0.29438502269172845,63,0
a050_i050,L1056,localized,RESOLVED_PHYSICAL,9,False,66,92.45138587628473,False,3461.755828949446,0.006845354216057184,63,0
a050_i050,L1056,localized,RESOLVED_PHYSICAL,10,False,66,97.7646565584037,False,3393.2565933749256,0.15184441315746236,64,0
a050_i050,L1056,localized,RESOLVED_PHYSICAL,11,False,66,108.05416048940697,False,3168.587364584685,0.9671149344821719,65,0
a050_i050,L1056,localized,RESOLVED_PHYSICAL,12,False,66,100.37090412204417,False,3014.8665945288312,0.1705604846147695,60,0
a050_i050,L1056,localized,RESOLVED_PHYSICAL,13,False,66,91.22915706761023,False,3269.737932824525,5.1714301497135824e-15,40,0
a050_i050,L1056,localized,RESOLVED_PHYSICAL,14,False,66,80.61879371680745,False,2839.58367061776,0.0,26,11
a050_i050,L1056,localized,RESOLVED_PHYSICAL,15,False,66,74.46723064069423,False,1503.7561300042655,0.0,18,22
a050_i050,L1056,localized,UNRESOLVED_IMAGE,0,True,66,0.005723419789153688,False,0.014019458067174218,0.0,0,65
a050_i050,L1056,localized,UNRESOLVED_IMAGE,1,True,66,0.05962608809708057,False,0.21525473946514523,0.0,0,22
a050_i050,L1056,localized,UNRESOLVED_IMAGE,2,True,66,0.3260860771813739,False,0.8664392223889399,0.0,0,22
a050_i050,L1056,localized,UNRESOLVED_IMAGE,3,True,66,5.032414445091597,False,15.36762167214788,0.0,11,5
a050_i050,L1056,localized,UNRESOLVED_IMAGE,4,True,66,5.897035500786075,False,37.621231188982684,6.002805743862293e-17,22,0
a050_i050,L1056,localized,UNRESOLVED_IMAGE,5,True,66,6.4356252073423965,False,48.27367553516974,3.7952762669347436e-09,28,0
a050_i050,L1056,localized,UNRESOLVED_IMAGE,6,True,66,3.7575548766091424,False,50.662567307115495,0.0018244007056441613,33,0
a050_i050,L1056,localized,UNRESOLVED_IMAGE,7,False,66,59.93038545455289,False,835.8525756701378,0.047696735446144806,43,0
a050_i050,L1056,localized,UNRESOLVED_IMAGE,8,False,66,85.39766131437973,False,2631.803768464256,0.045095930568147306,54,0
a050_i050,L1056,localized,UNRESOLVED_IMAGE,9,False,66,91.68359578776943,False,3422.2985515455985,0.00581088584800142,60,0
a050_i050,L1056,localized,UNRESOLVED_IMAGE,10,False,66,96.70691856895958,False,3355.8866748785645,0.14851767365863164,64,0
a050_i050,L1056,localized,UNRESOLVED_IMAGE,11,False,66,107.20041558387571,False,3134.5835617619387,0.7215782589672534,65,0
a050_i050,L1056,localized,UNRESOLVED_IMAGE,12,False,66,99.57786526384895,False,2980.866599933948,0.1687555179631168,60,0
a050_i050,L1056,localized,UNRESOLVED_IMAGE,13,False,66,90.40390750835584,False,3233.0417316573134,6.916653841608274e-16,40,0
a050_i050,L1056,localized,UNRESOLVED_IMAGE,14,False,66,79.84196885378542,False,2808.6623583715627,0.0,26,11
a050_i050,L1056,localized,UNRESOLVED_IMAGE,15,False,66,73.67762215206204,False,1487.4401051014022,0.0,18,22
a050_i050,L1056,localized,TOTAL_FLUX,0,True,66,0.00015124999702796965,False,0.0003704853163159978,0.0,0,7
a050_i050,L1056,localized,TOTAL_FLUX,1,True,66,0.005467090000017954,False,0.008046227126183607,0.0,0,4
a050_i050,L1056,localized,TOTAL_FLUX,2,True,66,0.0410510982613253,False,0.06161910120216053,5.454040002792775e-20,0,0
a050_i050,L1056,localized,TOTAL_FLUX,3,True,66,0.7923542126380468,False,0.9872293370876829,0.00027005420009419494,0,0
a050_i050,L1056,localized,TOTAL_FLUX,4,True,66,2.6858198205443706,False,5.90230432774855,0.007971048152804354,1,0
a050_i050,L1056,localized,TOTAL_FLUX,5,True,66,3.1774282844471005,False,9.789841984392444,0.018421865512679807,2,0
a050_i050,L1056,localized,TOTAL_FLUX,6,True,66,4.227782785622941,False,14.137353777786943,0.03631815941512232,3,0
a050_i050,L1056,localized,TOTAL_FLUX,7,False,66,109.00495601303165,False,226.86194444279215,0.03651570625181915,5,0
a050_i050,L1056,localized,TOTAL_FLUX,8,False,66,353.65155862836616,False,1034.6768150060093,0.3745358175243841,6,0
a050_i050,L1056,localized,TOTAL_FLUX,9,False,66,348.87132946914784,False,1430.8381894889783,1.3574275229076247,8,0
a050_i050,L1056,localized,TOTAL_FLUX,10,False,66,353.17473037506,False,1370.83733017779,3.47003992332534,8,0
a050_i050,L1056,localized,TOTAL_FLUX,11,False,66,327.6671402052507,False,1087.6346093418992,2.90650446468437,8,0
a050_i050,L1056,localized,TOTAL_FLUX,12,False,66,321.37822894458355,False,1113.2865558744686,1.7105545954509906,8,0
a050_i050,L1056,localized,TOTAL_FLUX,13,False,66,330.9355047672454,False,1310.99297104812,0.7648059570865184,7,0
a050_i050,L1056,localized,TOTAL_FLUX,14,False,66,334.6803402929183,False,1120.1511540950432,0.10157250581882563,5,0
a050_i050,L1056,localized,TOTAL_FLUX,15,False,66,206.58609034763427,False,476.81842361945706,0.0,3,4
a050_i050,L1056,localized,DELAY_ONLY,0,True,66,0.10990428813703063,False,0.37195032352719737,0.0,0,65
a050_i050,L1056,localized,DELAY_ONLY,1,True,66,1.1449732866221436,False,5.705203212591437,6.810482785520684e-50,5,0
a050_i050,L1056,localized,DELAY_ONLY,2,True,66,1.6324231541053174,False,13.301966972129083,8.052053539587662e-19,22,0
a050_i050,L1056,localized,DELAY_ONLY,3,True,66,8.19041350207733,False,45.37708736453376,2.6529042683956584e-16,43,0
a050_i050,L1056,localized,DELAY_ONLY,4,True,66,12.78148995758337,False,115.42046232325632,1.9553801769224296e-05,52,0
a050_i050,L1056,localized,DELAY_ONLY,5,True,66,13.050138943919793,False,167.59126519323814,0.053791420425003636,60,0
a050_i050,L1056,localized,DELAY_ONLY,6,True,66,13.386908440249268,False,212.3295959315995,0.6191343934896164,65,0
a050_i050,L1056,localized,DELAY_ONLY,7,False,66,60.63811737441047,False,863.6368807422706,2.3618836613170195,66,0
a050_i050,L1056,localized,DELAY_ONLY,8,False,66,86.05325210790164,False,2669.1410879910068,1.967942690488584,66,0
a050_i050,L1056,localized,DELAY_ONLY,9,False,66,92.45138587628473,False,3465.083071573319,2.8247300094972094,66,0
a050_i050,L1056,localized,DELAY_ONLY,10,False,66,97.7646565584037,False,3394.585589548508,1.6967524670472376,66,0
a050_i050,L1056,localized,DELAY_ONLY,11,False,66,108.05416048940697,False,3168.5975315572514,0.7403359706598017,65,0
a050_i050,L1056,localized,DELAY_ONLY,12,False,66,100.37090412204417,False,3014.8665945288312,0.1705604846147695,60,0
a050_i050,L1056,localized,DELAY_ONLY,13,False,66,91.22915706761023,False,3269.737932824525,5.1714301497135824e-15,40,0
a050_i050,L1056,localized,DELAY_ONLY,14,False,66,80.61879371680745,False,2839.58367061776,0.0,26,11
a050_i050,L1056,localized,DELAY_ONLY,15,False,66,74.46723064069423,False,1503.7561300042655,0.0,18,22
a050_i050,L1056,localized,SPATIAL_ONLY,0,True,66,0.0,True,0.0,0.0,0,66
a050_i050,L1056,localized,SPATIAL_ONLY,1,True,66,0.0,True,0.0,0.0,0,66
a050_i050,L1056,localized,SPATIAL_ONLY,2,True,66,0.0,True,0.0,0.0,0,66
a050_i050,L1056,localized,SPATIAL_ONLY,3,True,66,0.0,True,0.0,0.0,0,66
